variant.id;id;sku;title;price;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46393510396199;gid://shopify/ProductVariant/46393510396199;AN03403-10;10;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510428967;gid://shopify/ProductVariant/46393510428967;AN03403-11;11;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510461735;gid://shopify/ProductVariant/46393510461735;AN03403-12;12;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510527271;gid://shopify/ProductVariant/46393510527271;AN03403-14;14;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510625575;gid://shopify/ProductVariant/46393510625575;AN03403-17;17;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510658343;gid://shopify/ProductVariant/46393510658343;AN03403-18;18;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510691111;gid://shopify/ProductVariant/46393510691111;AN03403-19;19;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510723879;gid://shopify/ProductVariant/46393510723879;AN03403-20;20;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510756647;gid://shopify/ProductVariant/46393510756647;AN03403-21;21;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510789415;gid://shopify/ProductVariant/46393510789415;AN03403-22;22;6500.0;gid://shopify/Product/8582665371943;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Safira - P;69;13;2;AN03403
gid://shopify/ProductVariant/46393510822183;gid://shopify/ProductVariant/46393510822183;AN06169-10;10;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393510854951;gid://shopify/ProductVariant/46393510854951;AN06169-11;11;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393510887719;gid://shopify/ProductVariant/46393510887719;AN06169-12;12;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393510920487;gid://shopify/ProductVariant/46393510920487;AN06169-13;13;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393510953255;gid://shopify/ProductVariant/46393510953255;AN06169-14;14;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393510986023;gid://shopify/ProductVariant/46393510986023;AN06169-15;15;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511018791;gid://shopify/ProductVariant/46393511018791;AN06169-16;16;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511051559;gid://shopify/ProductVariant/46393511051559;AN06169-17;17;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511084327;gid://shopify/ProductVariant/46393511084327;AN06169-18;18;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511117095;gid://shopify/ProductVariant/46393511117095;AN06169-19;19;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511149863;gid://shopify/ProductVariant/46393511149863;AN06169-20;20;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511182631;gid://shopify/ProductVariant/46393511182631;AN06169-21;21;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511215399;gid://shopify/ProductVariant/46393511215399;AN06169-22;22;7500.0;gid://shopify/Product/8582665404711;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;65;13;2;AN06169
gid://shopify/ProductVariant/46393511248167;gid://shopify/ProductVariant/46393511248167;AN06195-10;10;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511280935;gid://shopify/ProductVariant/46393511280935;AN06195-11;11;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511313703;gid://shopify/ProductVariant/46393511313703;AN06195-12;12;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511346471;gid://shopify/ProductVariant/46393511346471;AN06195-13;13;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511412007;gid://shopify/ProductVariant/46393511412007;AN06195-15;15;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511444775;gid://shopify/ProductVariant/46393511444775;AN06195-16;16;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511477543;gid://shopify/ProductVariant/46393511477543;AN06195-17;17;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511510311;gid://shopify/ProductVariant/46393511510311;AN06195-18;18;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511543079;gid://shopify/ProductVariant/46393511543079;AN06195-19;19;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511575847;gid://shopify/ProductVariant/46393511575847;AN06195-20;20;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511608615;gid://shopify/ProductVariant/46393511608615;AN06195-21;21;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393511641383;gid://shopify/ProductVariant/46393511641383;AN06195-22;22;6500.0;gid://shopify/Product/8582665437479;Anel Rock Star De Ouro Branco 18K Com Ródio Negro E Diamante;68;13;2;AN06195
gid://shopify/ProductVariant/46393512657191;gid://shopify/ProductVariant/46393512657191;AN03395-10;10;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512689959;gid://shopify/ProductVariant/46393512689959;AN03395-11;11;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512722727;gid://shopify/ProductVariant/46393512722727;AN03395-12;12;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512755495;gid://shopify/ProductVariant/46393512755495;AN03395-13;13;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512788263;gid://shopify/ProductVariant/46393512788263;AN03395-14;14;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512821031;gid://shopify/ProductVariant/46393512821031;AN03395-15;15;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512952103;gid://shopify/ProductVariant/46393512952103;AN03395-19;19;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393512984871;gid://shopify/ProductVariant/46393512984871;AN03395-20;20;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393513017639;gid://shopify/ProductVariant/46393513017639;AN03395-21;21;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393513050407;gid://shopify/ProductVariant/46393513050407;AN03395-22;22;7500.0;gid://shopify/Product/8582665503015;Anel Rock Star De Ouro Branco 18K E Diamante;68;13;2;AN03395
gid://shopify/ProductVariant/46393513181479;gid://shopify/ProductVariant/46393513181479;AN03245-10;10;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513214247;gid://shopify/ProductVariant/46393513214247;AN03245-11;11;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513247015;gid://shopify/ProductVariant/46393513247015;AN03245-12;12;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513279783;gid://shopify/ProductVariant/46393513279783;AN03245-13;13;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513345319;gid://shopify/ProductVariant/46393513345319;AN03245-15;15;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513378087;gid://shopify/ProductVariant/46393513378087;AN03245-16;16;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513410855;gid://shopify/ProductVariant/46393513410855;AN03245-17;17;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513443623;gid://shopify/ProductVariant/46393513443623;AN03245-18;18;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513476391;gid://shopify/ProductVariant/46393513476391;AN03245-19;19;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513509159;gid://shopify/ProductVariant/46393513509159;AN03245-20;20;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513541927;gid://shopify/ProductVariant/46393513541927;AN03245-21;21;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513574695;gid://shopify/ProductVariant/46393513574695;AN03245-22;22;2400.0;gid://shopify/Product/8582665568551;Anel Rock&Hot De Prata Com Ouro Amarelo E Ágata;66;13;3;AN03245
gid://shopify/ProductVariant/46393513738535;gid://shopify/ProductVariant/46393513738535;AN02276-10;10;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393513771303;gid://shopify/ProductVariant/46393513771303;AN02276-11;11;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393513804071;gid://shopify/ProductVariant/46393513804071;AN02276-12;12;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393513836839;gid://shopify/ProductVariant/46393513836839;AN02276-13;13;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393513869607;gid://shopify/ProductVariant/46393513869607;AN02276-14;14;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393513935143;gid://shopify/ProductVariant/46393513935143;AN02276-16;16;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393513967911;gid://shopify/ProductVariant/46393513967911;AN02276-17;17;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393514000679;gid://shopify/ProductVariant/46393514000679;AN02276-18;18;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393514033447;gid://shopify/ProductVariant/46393514033447;AN02276-19;19;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393514066215;gid://shopify/ProductVariant/46393514066215;AN02276-20;20;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393514098983;gid://shopify/ProductVariant/46393514098983;AN02276-21;21;4500.0;gid://shopify/Product/8582665634087;Anel Savage De Ouro Amarelo 18K E Diamante Solitário;2;13;2;AN02276
gid://shopify/ProductVariant/46393514197287;gid://shopify/ProductVariant/46393514197287;AN01867-10;10;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514230055;gid://shopify/ProductVariant/46393514230055;AN01867-11;11;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514295591;gid://shopify/ProductVariant/46393514295591;AN01867-13;13;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514328359;gid://shopify/ProductVariant/46393514328359;AN01867-14;14;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514393895;gid://shopify/ProductVariant/46393514393895;AN01867-16;16;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514426663;gid://shopify/ProductVariant/46393514426663;AN01867-17;17;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514459431;gid://shopify/ProductVariant/46393514459431;AN01867-18;18;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514492199;gid://shopify/ProductVariant/46393514492199;AN01867-19;19;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514524967;gid://shopify/ProductVariant/46393514524967;AN01867-20;20;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514557735;gid://shopify/ProductVariant/46393514557735;AN01867-21;21;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514590503;gid://shopify/ProductVariant/46393514590503;AN01867-22;22;3200.0;gid://shopify/Product/8582665699623;Anel Savage De Ouro Branco 18K Com Ródio Negro E Safira;68;13;2;AN01867
gid://shopify/ProductVariant/46393514721575;gid://shopify/ProductVariant/46393514721575;AN01868-10;10;3200.0;gid://shopify/Product/8582665830695;Anel Savage De Ouro Branco 18K Com Ródio Negro E Esmeralda;65;13;2;AN01868
gid://shopify/ProductVariant/46393514754343;gid://shopify/ProductVariant/46393514754343;AN01868-11;11;3200.0;gid://shopify/Product/8582665830695;Anel Savage De Ouro Branco 18K Com Ródio Negro E Esmeralda;65;13;2;AN01868
gid://shopify/ProductVariant/46393514787111;gid://shopify/ProductVariant/46393514787111;AN01868-12;12;3200.0;gid://shopify/Product/8582665830695;Anel Savage De Ouro Branco 18K Com Ródio Negro E Esmeralda;65;13;2;AN01868
gid://shopify/ProductVariant/46393514819879;gid://shopify/ProductVariant/46393514819879;AN01868-13;13;3200.0;gid://shopify/Product/8582665830695;Anel Savage De Ouro Branco 18K Com Ródio Negro E Esmeralda;65;13;2;AN01868
