id;sku;title;price;compareAtPrice;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46358388474151;PI01165;Q;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01165
gid://shopify/ProductVariant/46358388506919;PI01166;R;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01166
gid://shopify/ProductVariant/46358388539687;PI01167;S;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01167
gid://shopify/ProductVariant/46358388572455;PI01168;T;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01168
gid://shopify/ProductVariant/46358388605223;PI01169;U;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01169
gid://shopify/ProductVariant/46358388637991;PI01170;V;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01170
gid://shopify/ProductVariant/46358388670759;PI01171;W;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01171
gid://shopify/ProductVariant/46358388703527;PI01172;X;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01172
gid://shopify/ProductVariant/46358388736295;PI01173;Y;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01173
gid://shopify/ProductVariant/46358388769063;PI01174;Z;1000.0;750.0;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;221;26;0;PI01174
gid://shopify/ProductVariant/46358389227815;PI01098;A;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01098
gid://shopify/ProductVariant/46358389260583;PI01099;B;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01099
gid://shopify/ProductVariant/46358389293351;PI01100;C;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01100
gid://shopify/ProductVariant/46358389326119;PI01101;D;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01101
gid://shopify/ProductVariant/46358389358887;PI01102;E;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01102
gid://shopify/ProductVariant/46358389391655;PI01103;F;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01103
gid://shopify/ProductVariant/46358389424423;PI01104;G;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01104
gid://shopify/ProductVariant/46358389457191;PI01105;H;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01105
gid://shopify/ProductVariant/46358389489959;PI01106;I;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01106
gid://shopify/ProductVariant/46358389522727;PI01107;J;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01107
gid://shopify/ProductVariant/46358389555495;PI01108;K;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01108
gid://shopify/ProductVariant/46358389588263;PI01109;L;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01109
gid://shopify/ProductVariant/46358389621031;PI01110;M;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01110
gid://shopify/ProductVariant/46358389653799;PI01111;N;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01111
gid://shopify/ProductVariant/46358389686567;PI01112;O;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01112
gid://shopify/ProductVariant/46358389719335;PI01113;P;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01113
gid://shopify/ProductVariant/46358389752103;PI01114;Q;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01114
gid://shopify/ProductVariant/46358389784871;PI01115;R;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01115
gid://shopify/ProductVariant/46358389817639;PI01116;S;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01116
gid://shopify/ProductVariant/46358389850407;PI01117;T;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01117
gid://shopify/ProductVariant/46358389883175;PI01118;U;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01118
gid://shopify/ProductVariant/46358389915943;PI01119;V;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01119
gid://shopify/ProductVariant/46358389948711;PI01120;W;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01120
gid://shopify/ProductVariant/46358389981479;PI01121;X;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01121
gid://shopify/ProductVariant/46358390014247;PI01122;Y;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01122
gid://shopify/ProductVariant/46358390047015;PI01123;Z;1000.0;750.0;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;418;26;28;PI01123
gid://shopify/ProductVariant/46358393225511;PI01072;A;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01072
gid://shopify/ProductVariant/46358393258279;PI01073;B;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01073
gid://shopify/ProductVariant/46358393291047;PI01074;C;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01074
gid://shopify/ProductVariant/46358393323815;PI01075;D;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01075
gid://shopify/ProductVariant/46358393356583;PI01076;E;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01076
gid://shopify/ProductVariant/46358393389351;PI01077;F;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01077
gid://shopify/ProductVariant/46358393422119;PI01078;G;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01078
gid://shopify/ProductVariant/46358393454887;PI01079;H;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01079
gid://shopify/ProductVariant/46358393487655;PI01080;I;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01080
gid://shopify/ProductVariant/46358393520423;PI01081;J;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01081
gid://shopify/ProductVariant/46358393553191;PI01082;K;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01082
gid://shopify/ProductVariant/46358393585959;PI01083;L;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01083
gid://shopify/ProductVariant/46358393618727;PI01084;M;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01084
gid://shopify/ProductVariant/46358393651495;PI01085;N;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01085
gid://shopify/ProductVariant/46358393684263;PI01086;O;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01086
gid://shopify/ProductVariant/46358393717031;PI01087;P;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01087
gid://shopify/ProductVariant/46358393749799;PI01088;Q;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01088
gid://shopify/ProductVariant/46358393782567;PI01089;R;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01089
gid://shopify/ProductVariant/46358393848103;PI01090;S;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01090
gid://shopify/ProductVariant/46358393880871;PI01091;T;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01091
gid://shopify/ProductVariant/46358393913639;PI01092;U;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01092
gid://shopify/ProductVariant/46358393946407;PI01093;V;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01093
gid://shopify/ProductVariant/46358393979175;PI01094;W;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01094
gid://shopify/ProductVariant/46358394011943;PI01095;X;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01095
gid://shopify/ProductVariant/46358394044711;PI01096;Y;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01096
gid://shopify/ProductVariant/46358394077479;PI01097;Z;1200.0;900.0;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;292;26;28;PI01097
gid://shopify/ProductVariant/46358729228583;CL04548;P;6700.0;6700.0;gid://shopify/Product/8578411102503;Colar Black Leopardo | Prata com Ródio Negro;9;3;2;CL04548
gid://shopify/ProductVariant/46358729261351;CL04549;M;6700.0;6700.0;gid://shopify/Product/8578411102503;Colar Black Leopardo | Prata com Ródio Negro;9;3;2;CL04549
gid://shopify/ProductVariant/46358729294119;CL04550;G;6700.0;6700.0;gid://shopify/Product/8578411102503;Colar Black Leopardo | Prata com Ródio Negro;9;3;2;CL04550
gid://shopify/ProductVariant/46358730375463;PU02039T;PP;3500.0;3500.0;gid://shopify/Product/8578411659559;Pulseira Black Leopardo | Prata com Ródio Negro;9;3;3;PU02039T
gid://shopify/ProductVariant/46358730408231;PU02036T;M;3500.0;3500.0;gid://shopify/Product/8578411659559;Pulseira Black Leopardo | Prata com Ródio Negro;9;3;3;PU02036T
gid://shopify/ProductVariant/46358730440999;PU02038T;G;3500.0;3500.0;gid://shopify/Product/8578411659559;Pulseira Black Leopardo | Prata com Ródio Negro;9;3;3;PU02038T
gid://shopify/ProductVariant/46358753411367;PU02080T;P;2800.0;2800.0;gid://shopify/Product/8578425356583;Pulseira Mare | Prata com Ouro Amarelo 18K;24;3;4;PU02080T
gid://shopify/ProductVariant/46358753444135;PU02076T;M;2800.0;2800.0;gid://shopify/Product/8578425356583;Pulseira Mare | Prata com Ouro Amarelo 18K;24;3;4;PU02076T
gid://shopify/ProductVariant/46358753476903;PU02079T;G;2800.0;2800.0;gid://shopify/Product/8578425356583;Pulseira Mare | Prata com Ouro Amarelo 18K;24;3;4;PU02079T
gid://shopify/ProductVariant/46358760849703;PU02077T;P;4900.0;4900.0;gid://shopify/Product/8578429944103;Pulseira Mare Maxi | Prata com Ouro Amarelo 18K;24;3;4;PU02077T
gid://shopify/ProductVariant/46358760882471;PU02075T;M;4900.0;4900.0;gid://shopify/Product/8578429944103;Pulseira Mare Maxi | Prata com Ouro Amarelo 18K;24;3;4;PU02075T
gid://shopify/ProductVariant/46358760915239;PU02078T;G;4900.0;4900.0;gid://shopify/Product/8578429944103;Pulseira Mare Maxi | Prata com Ouro Amarelo 18K;24;3;4;PU02078T
gid://shopify/ProductVariant/46358771466535;PU01729T;P;3900.0;3900.0;gid://shopify/Product/8578434957607;Pulseira Riviera De Prata Com Ouro Amarelo;16;3;2;PU01729T
gid://shopify/ProductVariant/46358771499303;PU01730T;M;3900.0;3900.0;gid://shopify/Product/8578434957607;Pulseira Riviera De Prata Com Ouro Amarelo;16;3;2;PU01730T
gid://shopify/ProductVariant/46358771532071;PU01731T;G;3900.0;3900.0;gid://shopify/Product/8578434957607;Pulseira Riviera De Prata Com Ouro Amarelo;16;3;2;PU01731T
gid://shopify/ProductVariant/46358773203239;PU01735T;P;2150.0;2150.0;gid://shopify/Product/8578435481895;Pulseira Riviera De Prata Com Ouro Amarelo;26;3;2;PU01735T
gid://shopify/ProductVariant/46358773268775;PU01736T;M;2150.0;2150.0;gid://shopify/Product/8578435481895;Pulseira Riviera De Prata Com Ouro Amarelo;26;3;2;PU01736T
gid://shopify/ProductVariant/46358773301543;PU01737T;G;2150.0;2150.0;gid://shopify/Product/8578435481895;Pulseira Riviera De Prata Com Ouro Amarelo;26;3;2;PU01737T
gid://shopify/ProductVariant/46358778642727;PU01937T;P;2200.0;2200.0;gid://shopify/Product/8578438136103;Pulseira Pop Chain De Prata Com Ouro Amarelo;11;2;3;PU01937T
gid://shopify/ProductVariant/46358778675495;PU01945T;G;2200.0;2200.0;gid://shopify/Product/8578438136103;Pulseira Pop Chain De Prata Com Ouro Amarelo;11;2;3;PU01945T
gid://shopify/ProductVariant/46358779953447;PU01938T;P;1950.0;1950.0;gid://shopify/Product/8578438824231;Pulseira Pop Chain De Prata Com Ródio Negro;6;2;3;PU01938T
gid://shopify/ProductVariant/46358779986215;PU01946T;G;1950.0;1950.0;gid://shopify/Product/8578438824231;Pulseira Pop Chain De Prata Com Ródio Negro;6;2;3;PU01946T
gid://shopify/ProductVariant/46358793257255;CL04478;P;6700.0;6700.0;gid://shopify/Product/8578445705511;Colar Leopardo De Prata Com Ouro Amarelo;23;4;6;CL04478
gid://shopify/ProductVariant/46358793290023;CL04479;M;6700.0;6700.0;gid://shopify/Product/8578445705511;Colar Leopardo De Prata Com Ouro Amarelo;23;4;6;CL04479
gid://shopify/ProductVariant/46358793322791;CL04490;G;6700.0;6700.0;gid://shopify/Product/8578445705511;Colar Leopardo De Prata Com Ouro Amarelo;23;4;6;CL04490
gid://shopify/ProductVariant/46358793847079;PU01965T;P;3500.0;3500.0;gid://shopify/Product/8578446229799;Pulseira Leopardo De Prata Com Ouro Amarelo;56;4;5;PU01965T
gid://shopify/ProductVariant/46358793879847;PU01966T;M;3500.0;3500.0;gid://shopify/Product/8578446229799;Pulseira Leopardo De Prata Com Ouro Amarelo;56;4;5;PU01966T
gid://shopify/ProductVariant/46358793912615;PU01967T;G;3500.0;3500.0;gid://shopify/Product/8578446229799;Pulseira Leopardo De Prata Com Ouro Amarelo;56;4;5;PU01967T
gid://shopify/ProductVariant/46358796632359;PU01714T;P;27000.0;27000.0;gid://shopify/Product/8578447868199;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;10;2;2;PU01714T
gid://shopify/ProductVariant/46358796665127;PU01715T;G;31000.0;31000.0;gid://shopify/Product/8578447868199;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;10;2;2;PU01715T
gid://shopify/ProductVariant/46358797156647;PU01716T;P;18000.0;18000.0;gid://shopify/Product/8578448359719;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;10;2;2;PU01716T
gid://shopify/ProductVariant/46358797189415;PU01717T;G;20000.0;20000.0;gid://shopify/Product/8578448359719;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;10;2;2;PU01717T
gid://shopify/ProductVariant/46358798074151;PU01712T;P;32000.0;32000.0;gid://shopify/Product/8578448916775;Pulseira Voyeur De Ouro Branco 18K E Diamante;15;3;2;PU01712T
gid://shopify/ProductVariant/46358798106919;PU01703T;M;34000.0;34000.0;gid://shopify/Product/8578448916775;Pulseira Voyeur De Ouro Branco 18K E Diamante;15;3;2;PU01703T
gid://shopify/ProductVariant/46358798139687;PU01713T;G;36000.0;36000.0;gid://shopify/Product/8578448916775;Pulseira Voyeur De Ouro Branco 18K E Diamante;15;3;2;PU01713T
gid://shopify/ProductVariant/46390856548647;PI01071;Default Title;580.0;580.0;gid://shopify/Product/8582010962215;Pingente Pop De Prata Com Ouro Amarelo;24;1;2;PI01071
gid://shopify/ProductVariant/46390856712487;PI01125;G;980.0;980.0;gid://shopify/Product/8582011060519;Pingente Pop Beijo - G | Prata com Ouro Amarelo 18K;2;1;3;PI01125
gid://shopify/ProductVariant/46390856843559;PI01127;G;980.0;980.0;gid://shopify/Product/8582011158823;Pingente Pop Sorriso - G | Prata com Ouro Amarelo 18K;3;1;3;PI01127
gid://shopify/ProductVariant/46390856909095;PI01128;G;1080.0;1080.0;gid://shopify/Product/8582011224359;Pingente Pop - G | Prata com Ouro Amarelo 18K;6;1;2;PI01128
gid://shopify/ProductVariant/46390856941863;PI01132;P;650.0;650.0;gid://shopify/Product/8582011257127;Pingente Pop óculos - P | Prata Com Ouro Amarelo 18K;5;1;3;PI01132
gid://shopify/ProductVariant/46390856974631;PI01133;P;650.0;650.0;gid://shopify/Product/8582011289895;Pingente Pop Sorriso - P | Prata Com Ouro Amarelo 18K;20;1;3;PI01133
gid://shopify/ProductVariant/46390857072935;PI01134;P;850.0;850.0;gid://shopify/Product/8582011355431;Pingente Pop Coração - P | Prata com Ouro Amarelo 18K;1;1;3;PI01134
gid://shopify/ProductVariant/46390858055975;PI01136;Default Title;1000.0;1000.0;gid://shopify/Product/8582011453735;Pingente Pop | Prata com Ouro Amarelo 18K;13;1;3;PI01136
gid://shopify/ProductVariant/46390858350887;PI01138;Default Title;650.0;650.0;gid://shopify/Product/8582011519271;Pingente Pop Beijo De Prata Com Ouro Amarelo;1;1;0;PI01138
gid://shopify/ProductVariant/46390860906791;PI01139;Default Title;650.0;650.0;gid://shopify/Product/8582011650343;Pingente Pop óculos De Prata Com Ouro Amarelo;8;1;0;PI01139
gid://shopify/ProductVariant/46390861005095;PI01141;Default Title;850.0;850.0;gid://shopify/Product/8582011715879;Pingente Pop De Prata Com Ouro Amarelo;6;1;0;PI01141
gid://shopify/ProductVariant/46390876242215;PI01145;G;900.0;900.0;gid://shopify/Product/8582014763303;Pingente Pop - G | Prata com Ouro Amarelo 18K;7;1;3;PI01145
gid://shopify/ProductVariant/46390876602663;PI01296;Default Title;1000.0;750.0;gid://shopify/Product/8582014894375;Pingente Pop De Prata Com Ouro Amarelo;5;1;0;PI01296
gid://shopify/ProductVariant/46393436569895;AN02482-10;10;13000.0;13000.0;gid://shopify/Product/8582654230823;ANEL 15 ANOS | OURO BRANCO 18K COM RÓDIO NEGRO E DIAMANTES;65;13;3;AN02482
gid://shopify/ProductVariant/46393437094183;AN02949-10;10;17000.0;17000.0;gid://shopify/Product/8582654296359;ANEL 15 ANOS | OURO BRANCO 18K COM RÓDIO NEGRO E DIAMANTES;67;13;3;AN02949
gid://shopify/ProductVariant/46393437749543;AN02483-10;10;21000.0;21000.0;gid://shopify/Product/8582654427431;ANEL 15 ANOS | OURO BRANCO 18K E DIAMANTES;65;13;3;AN02483
gid://shopify/ProductVariant/46393438306599;AN03268-10;10;8700.0;8700.0;gid://shopify/Product/8582654525735;ANEL AVANT GARDE | OURO BRANCO 18K COM RÓDIO NEGRO E DIAMANTES;0;13;4;AN03268
gid://shopify/ProductVariant/46393439289639;AN03255-10;10;10200.0;10200.0;gid://shopify/Product/8582654656807;ANEL AVANT GARDE | OURO BRANCO 18K E DIAMANTES;0;13;4;AN03255
