id;title;key;value;__parentId
gid://shopify/Metafield/30873889243431;;cobertura;Ouro Amarelo;gid://shopify/Product/8573492986151
gid://shopify/Metafield/30873889341735;;pedra;"[""Diamante""]";gid://shopify/Product/8573492986151
gid://shopify/Metafield/30873889440039;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573492986151
gid://shopify/Metafield/31224058151207;;metal_filters;"[""OURO""]";gid://shopify/Product/8573492986151
gid://shopify/Product/8573493510439;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873891176743;;genero;"[""Feminino""]";gid://shopify/Product/8573493510439
gid://shopify/Metafield/30873891209511;;metal;Ouro Branco;gid://shopify/Product/8573493510439
gid://shopify/Metafield/30873891242279;;cobertura;Ouro Branco;gid://shopify/Product/8573493510439
gid://shopify/Metafield/30873891275047;;pedra;"[""Diamante""]";gid://shopify/Product/8573493510439
gid://shopify/Metafield/30873891307815;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573493510439
gid://shopify/Metafield/31224058413351;;metal_filters;"[""OURO""]";gid://shopify/Product/8573493510439
gid://shopify/Product/8573493870887;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873892454695;;genero;"[""Feminino""]";gid://shopify/Product/8573493870887
gid://shopify/Metafield/30873892487463;;metal;Ouro Branco;gid://shopify/Product/8573493870887
gid://shopify/Metafield/30873892520231;;cobertura;Ouro Branco;gid://shopify/Product/8573493870887
gid://shopify/Metafield/30873892552999;;pedra;"[""Diamante""]";gid://shopify/Product/8573493870887
gid://shopify/Metafield/30873892585767;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573493870887
gid://shopify/Metafield/31224058937639;;metal_filters;"[""OURO""]";gid://shopify/Product/8573493870887
gid://shopify/Product/8573494231335;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873896747303;;genero;"[""Feminino""]";gid://shopify/Product/8573494231335
gid://shopify/Metafield/30873896812839;;metal;Ouro Branco;gid://shopify/Product/8573494231335
gid://shopify/Metafield/30873896845607;;cobertura;Ouro Branco;gid://shopify/Product/8573494231335
gid://shopify/Metafield/30873896911143;;pedra;"[""Diamante""]";gid://shopify/Product/8573494231335
gid://shopify/Metafield/30873896943911;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573494231335
gid://shopify/Metafield/31224059167015;;metal_filters;"[""OURO""]";gid://shopify/Product/8573494231335
gid://shopify/Product/8573494559015;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873898942759;;genero;"[""Feminino""]";gid://shopify/Product/8573494559015
gid://shopify/Metafield/30873898975527;;metal;Ouro Branco;gid://shopify/Product/8573494559015
gid://shopify/Metafield/30873899008295;;cobertura;Ouro Branco;gid://shopify/Product/8573494559015
gid://shopify/Metafield/30873899041063;;pedra;"[""Diamante""]";gid://shopify/Product/8573494559015
gid://shopify/Metafield/30873899073831;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573494559015
gid://shopify/Metafield/31224059330855;;metal_filters;"[""OURO""]";gid://shopify/Product/8573494559015
gid://shopify/Product/8573494853927;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873901990183;;genero;"[""Feminino""]";gid://shopify/Product/8573494853927
gid://shopify/Metafield/30873902022951;;metal;Ouro Branco;gid://shopify/Product/8573494853927
gid://shopify/Metafield/30873902055719;;cobertura;Ouro Branco;gid://shopify/Product/8573494853927
gid://shopify/Metafield/30873902088487;;pedra;"[""Diamante""]";gid://shopify/Product/8573494853927
gid://shopify/Metafield/30873902121255;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573494853927
gid://shopify/Metafield/31224059592999;;metal_filters;"[""OURO""]";gid://shopify/Product/8573494853927
gid://shopify/Product/8573495181607;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873905496359;;genero;"[""Feminino""]";gid://shopify/Product/8573495181607
gid://shopify/Metafield/30873905529127;;metal;Ouro Branco;gid://shopify/Product/8573495181607
gid://shopify/Metafield/30873905561895;;cobertura;Ouro Branco;gid://shopify/Product/8573495181607
gid://shopify/Metafield/30873905594663;;pedra;"[""Diamante""]";gid://shopify/Product/8573495181607
gid://shopify/Metafield/30873905627431;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573495181607
gid://shopify/Metafield/31224059756839;;metal_filters;"[""OURO""]";gid://shopify/Product/8573495181607
gid://shopify/Product/8573495607591;Brinco Celebrate De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30873907396903;;genero;"[""Feminino""]";gid://shopify/Product/8573495607591
gid://shopify/Metafield/30873907462439;;metal;Ouro Branco;gid://shopify/Product/8573495607591
gid://shopify/Metafield/30873907527975;;cobertura;Ouro Branco;gid://shopify/Product/8573495607591
gid://shopify/Metafield/30873907626279;;pedra;"[""Diamante""]";gid://shopify/Product/8573495607591
gid://shopify/Metafield/30873907691815;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573495607591
gid://shopify/Metafield/31224059887911;;metal_filters;"[""OURO""]";gid://shopify/Product/8573495607591
gid://shopify/Product/8573495968039;Brinco Celebrate De Ouro Branco 18K E Esmeralda;;;
gid://shopify/Metafield/30873909297447;;genero;"[""Feminino""]";gid://shopify/Product/8573495968039
gid://shopify/Metafield/30873909330215;;metal;Ouro Branco;gid://shopify/Product/8573495968039
gid://shopify/Metafield/30873909395751;;cobertura;Ouro Branco;gid://shopify/Product/8573495968039
gid://shopify/Metafield/30873909494055;;pedra;"[""Esmeralda""]";gid://shopify/Product/8573495968039
gid://shopify/Metafield/30873909526823;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573495968039
gid://shopify/Metafield/31224060117287;;metal_filters;"[""OURO""]";gid://shopify/Product/8573495968039
gid://shopify/Product/8573496361255;Pingente Celebrate De Ouro Amarelo 18K E Esmeralda;;;
gid://shopify/Metafield/30873912541479;;genero;"[""Feminino""]";gid://shopify/Product/8573496361255
gid://shopify/Metafield/30873912574247;;metal;Ouro Amarelo;gid://shopify/Product/8573496361255
gid://shopify/Metafield/30873912607015;;cobertura;Ouro Amarelo;gid://shopify/Product/8573496361255
gid://shopify/Metafield/30873912639783;;pedra;"[""Esmeralda""]";gid://shopify/Product/8573496361255
gid://shopify/Metafield/30873912672551;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8573496361255
gid://shopify/Metafield/31224060281127;;metal_filters;"[""OURO""]";gid://shopify/Product/8573496361255
gid://shopify/Product/8573505634599;Brinco Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30873973555495;;genero;"[""Feminino""]";gid://shopify/Product/8573505634599
gid://shopify/Metafield/30873973588263;;metal;Prata;gid://shopify/Product/8573505634599
gid://shopify/Metafield/30873973653799;;cobertura;Ouro Amarelo;gid://shopify/Product/8573505634599
gid://shopify/Metafield/30873973686567;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8573505634599
gid://shopify/Product/8573505896743;Brinco Chain De Prata Com Ouro Amarelo - G;;;
gid://shopify/Metafield/30873975259431;;genero;"[""Feminino""]";gid://shopify/Product/8573505896743
gid://shopify/Metafield/30873975292199;;metal;Prata;gid://shopify/Product/8573505896743
gid://shopify/Metafield/30873975324967;;cobertura;Ouro Amarelo;gid://shopify/Product/8573505896743
gid://shopify/Metafield/30873975357735;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8573505896743
gid://shopify/Product/8573506093351;Brinco Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30873976209703;;genero;"[""Feminino""]";gid://shopify/Product/8573506093351
gid://shopify/Metafield/30873976275239;;metal;Prata;gid://shopify/Product/8573506093351
gid://shopify/Metafield/30873976340775;;cobertura;Ouro Amarelo;gid://shopify/Product/8573506093351
gid://shopify/Metafield/30873976373543;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8573506093351
gid://shopify/Product/8573506322727;Brinco Ear Cuff Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30873977553191;;genero;"[""Feminino""]";gid://shopify/Product/8573506322727
gid://shopify/Metafield/30873977585959;;metal;Prata;gid://shopify/Product/8573506322727
gid://shopify/Metafield/30873977618727;;cobertura;Ouro Amarelo;gid://shopify/Product/8573506322727
gid://shopify/Metafield/30873977651495;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8573506322727
gid://shopify/Product/8573506486567;Brinco Chain De Prata Com Ouro Amarelo - P;;;
gid://shopify/Metafield/30873979224359;;genero;"[""Feminino""]";gid://shopify/Product/8573506486567
gid://shopify/Metafield/30873979257127;;metal;Prata;gid://shopify/Product/8573506486567
gid://shopify/Metafield/30873979289895;;cobertura;Ouro Amarelo;gid://shopify/Product/8573506486567
gid://shopify/Metafield/30873979322663;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8573506486567
gid://shopify/Product/8573506617639;Brinco Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30873980469543;;genero;"[""Feminino""]";gid://shopify/Product/8573506617639
gid://shopify/Metafield/30873980502311;;metal;Prata;gid://shopify/Product/8573506617639
gid://shopify/Metafield/30873980535079;;cobertura;Ouro Amarelo;gid://shopify/Product/8573506617639
gid://shopify/Metafield/30873980567847;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8573506617639
