id;sku;title;price;key;namespace;type;value;__parentId;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355684819239;BR06495T;Default Title;14500.0;;;;;;gid://shopify/Product/8577860469031;Brinco Vita | Ouro Amarelo 18K com Coral e Diamantes;5.0;1.0;3.0;BR06495T
gid://shopify/ProductVariant/46355685441831;BR06496T;Default Title;14500.0;;;;;;gid://shopify/Product/8577860600103;Brinco Vita | Ouro Amarelo 18K com Malaquita e Diamantes;5.0;1.0;3.0;BR06496T
gid://shopify/ProductVariant/46355686621479;BR06497T;Default Title;15900.0;;;;;;gid://shopify/Product/8577860796711;Brinco Vita | Ouro Amarelo 18K com Turquesa e Diamantes;5.0;1.0;3.0;BR06497T
gid://shopify/ProductVariant/46355687801127;BR06500T;Default Title;32000.0;;;;;;gid://shopify/Product/8577860960551;Brinco Duo Vita | Ouro Amarelo 18K com Malaquita e Diamantes;0.0;1.0;3.0;BR06500T
gid://shopify/ProductVariant/46355689046311;BR06501T;Default Title;32000.0;;;;;;gid://shopify/Product/8577861157159;Brinco Duo Vita | Ouro Amarelo 18K com Ágata e Diamantes;5.0;1.0;3.0;BR06501T
gid://shopify/ProductVariant/46355689701671;BR06502T;Default Title;32000.0;;;;;;gid://shopify/Product/8577861320999;Brinco Duo Vita | Ouro Amarelo 18K com Ágata e Diamantes;6.0;1.0;3.0;BR06502T
gid://shopify/ProductVariant/46355690291495;BR06506T;Default Title;20500.0;;;;;;gid://shopify/Product/8577861419303;Brinco Duo Dolce | Ouro Amarelo 18K e Ágata;5.0;1.0;3.0;BR06506T
gid://shopify/ProductVariant/46355690422567;BR06508T;Default Title;20500.0;;;;;;gid://shopify/Product/8577861484839;Brinco Duo Dolce | Ouro Amarelo 18K e Ágata;5.0;1.0;3.0;BR06508T
gid://shopify/ProductVariant/46355690520871;BR06503T;Default Title;20500.0;;;;;;gid://shopify/Product/8577861583143;Brinco Duo Dolce | Ouro Rosa 18K e Opalas;1.0;1.0;3.0;BR06503T
gid://shopify/ProductVariant/46355691143463;CO01329;Default Title;8800.0;;;;;;gid://shopify/Product/8577861714215;Corrente Dolce Vita | Ouro Amarelo 18K;5.0;1.0;2.0;CO01329
gid://shopify/ProductVariant/46355691208999;CO01331;Default Title;11000.0;;;;;;gid://shopify/Product/8577861746983;Corrente Dolce Vita | Ouro Amarelo 18K;5.0;1.0;2.0;CO01331
gid://shopify/ProductVariant/46355691897127;CO01328;Default Title;8800.0;;;;;;gid://shopify/Product/8577861943591;Corrente Dolce Vita | Ouro Rosa 18K;6.0;1.0;2.0;CO01328
gid://shopify/ProductVariant/46355693273383;CO01330;Default Title;11000.0;;;;;;gid://shopify/Product/8577862140199;Corrente Dolce Vita | Ouro Rosa 18K;8.0;1.0;2.0;CO01330
gid://shopify/ProductVariant/46355694420263;PI01473;Default Title;13800.0;;;;;;gid://shopify/Product/8577862336807;Pingente Dolce Vita | Ouro Amarelo 18K com Lápis Lazuli e Diamantes;6.0;1.0;3.0;PI01473
gid://shopify/ProductVariant/46355695042855;PI01474;Default Title;13800.0;;;;;;gid://shopify/Product/8577862467879;Pingente Dolce Vita | Ouro Amarelo 18K com Ágata e Diamantes;6.0;1.0;3.0;PI01474
gid://shopify/ProductVariant/46355696353575;PI01475;Default Title;13800.0;;;;;;gid://shopify/Product/8577862664487;Pingente Dolce Vita | Ouro Amarelo 18K com Malaquita e Diamantes;6.0;1.0;3.0;PI01475
gid://shopify/ProductVariant/46355697565991;PI01476;Default Title;15200.0;;;;;;gid://shopify/Product/8577862828327;Pingente Dolce Vita | Ouro Amarelo 18K com Turquesa e Diamantes;5.0;1.0;3.0;PI01476
gid://shopify/ProductVariant/46355699237159;PI01479;Default Title;12900.0;;;;;;gid://shopify/Product/8577863024935;Pingente Dolce Vita | Ouro Amarelo 18K com Ágata e Diamantes;7.0;1.0;3.0;PI01479
gid://shopify/ProductVariant/46355700482343;PI01480;Default Title;10500.0;;;;;;gid://shopify/Product/8577863254311;Pingente Dolce Vita | Ouro Amarelo 18K e Lápis Lazuli;7.0;1.0;3.0;PI01480
gid://shopify/ProductVariant/46355701694759;PI01482;Default Title;10500.0;;;;;;gid://shopify/Product/8577863418151;Pingente Dolce Vita | Ouro Amarelo 18K e Malaquita;5.0;1.0;3.0;PI01482
gid://shopify/ProductVariant/46355702841639;PI01486;Default Title;10500.0;;;;;;gid://shopify/Product/8577863581991;Pingente Dolce Vita | Ouro Amarelo 18K e Ágata;6.0;1.0;2.0;PI01486
gid://shopify/ProductVariant/46355747668263;BR06485T;Default Title;9800.0;;;;;;gid://shopify/Product/8577869381927;Brinco Dolce | Ouro Amarelo 18K com Olho De Tigre;6.0;1.0;3.0;BR06485T
gid://shopify/ProductVariant/46355748847911;BR06492T;Default Title;14500.0;;;;;;gid://shopify/Product/8577869676839;Brinco Vita | Ouro Amarelo 18K com Safiras e Olho De Tigre;7.0;1.0;3.0;BR06492T
gid://shopify/ProductVariant/46355750125863;PI01477;Default Title;8900.0;;;;;;gid://shopify/Product/8577870004519;Pingente Dolce Vita | Ouro Amarelo 18K com Olho De Tigre e Safiras;6.0;1.0;3.0;PI01477
gid://shopify/ProductVariant/46355751239975;PI01481;Default Title;10500.0;;;;;;gid://shopify/Product/8577870135591;Pingente Dolce Vita | Ouro Amarelo 18K e Crisoprásio;5.0;1.0;3.0;PI01481
gid://shopify/ProductVariant/46355752517927;PI01484;Default Title;10500.0;;;;;;gid://shopify/Product/8577870299431;Pingente Dolce Vita | Ouro Amarelo 18K e Olho De Tigre;5.0;1.0;3.0;PI01484
gid://shopify/ProductVariant/46355790758183;BR06494T;Default Title;14500.0;;;;;;gid://shopify/Product/8577874886951;Brinco Vita | Ouro Amarelo 18K com Quartzo e Safiras;6.0;1.0;3.0;BR06494T
gid://shopify/ProductVariant/46355792429351;PI01478;Default Title;8900.0;;;;;;gid://shopify/Product/8577875149095;Pingente Dolce Vita | Ouro Rosa 18K com Opala e Safiras;6.0;1.0;3.0;PI01478
gid://shopify/ProductVariant/46356154155303;CL04313;Default Title;3500.0;;;;;;gid://shopify/Product/8577922335015;Colar JV MAN II De Prata Com Ouro Branco;9.0;1.0;2.0;CL04313
gid://shopify/ProductVariant/46356154351911;CL04314;Default Title;3500.0;;;;;;gid://shopify/Product/8577922466087;Colar JV MAN II De Prata Com Ródio Negro;6.0;1.0;2.0;CL04314
gid://shopify/ProductVariant/46356154417447;CO01305;Default Title;1550.0;;;;;;gid://shopify/Product/8577922531623;Corrente JV MAN II De Prata Com Ródio Negro;13.0;1.0;2.0;CO01305
gid://shopify/ProductVariant/46356154482983;CO01308;Default Title;1550.0;;;;;;gid://shopify/Product/8577922564391;Corrente JV MAN II De Prata Com Ouro Branco;8.0;1.0;2.0;CO01308
gid://shopify/ProductVariant/46356154614055;PI01321;Default Title;1800.0;;;;;;gid://shopify/Product/8577922662695;Pingente JV MAN II De Prata Com Ródio Negro E Diamante Negro;6.0;1.0;2.0;PI01321
gid://shopify/ProductVariant/46356154712359;PI01330;Default Title;3200.0;;;;;;gid://shopify/Product/8577922728231;Pingente JV MAN II De Prata Com Ródio Negro E Diamante Negro;8.0;1.0;2.0;PI01330
gid://shopify/ProductVariant/46356157727015;PI01320;Default Title;1980.0;;;;;;gid://shopify/Product/8577922957607;Pingente JV MAN II De Prata Com Ródio Negro E Esmeralda;6.0;1.0;2.0;PI01320
gid://shopify/ProductVariant/46356159562023;PI01315;Default Title;950.0;;;;;;gid://shopify/Product/8577923219751;Pingente JV MAN II De Prata Com Ródio Negro E Ágata;5.0;1.0;2.0;PI01315
gid://shopify/ProductVariant/46356161265959;PI01318;Default Title;950.0;;;;;;gid://shopify/Product/8577923416359;Pingente JV MAN II De Prata Com Ródio Negro E Olho De Tigre;7.0;1.0;2.0;PI01318
gid://shopify/ProductVariant/46356163035431;PI01319;Default Title;950.0;;;;;;gid://shopify/Product/8577923678503;Pingente JV MAN II De Prata Com Ródio Negro E Malaquita;0.0;1.0;2.0;PI01319
gid://shopify/ProductVariant/46356164804903;PI01331;Default Title;950.0;;;;;;gid://shopify/Product/8577923907879;Pingente JV MAN II De Prata Com Ródio Negro;7.0;1.0;3.0;PI01331
gid://shopify/ProductVariant/46356165984551;PI01333;Default Title;950.0;;;;;;gid://shopify/Product/8577924071719;Pingente JV MAN II De Prata Com Ouro Branco;5.0;1.0;6.0;PI01333
gid://shopify/ProductVariant/46356167262503;PU01853T;M;6500.0;;;;;;gid://shopify/Product/8577924268327;Pulseira JV MAN II De Prata Com Ródio Negro E Diamante Negro;11.0;2.0;2.0;PU01853T
gid://shopify/ProductVariant/46356170703143;PU01852T;P;6500.0;;;;;;gid://shopify/Product/8577925054759;Pulseira JV MAN II De Prata Com Ródio Negro;11.0;2.0;1.0;PU01852T
gid://shopify/ProductVariant/46356181352743;PU01862T;PP;2700.0;;;;;;gid://shopify/Product/8577926824231;Pulseira JV MAN II De Prata Com Ródio Negro;1.0;1.0;0.0;PU01862T
gid://shopify/ProductVariant/46356183122215;PU01868T;P;2900.0;;;;;;gid://shopify/Product/8577927053607;Pulseira JV MAN II De Prata Com Ródio Negro;12.0;3.0;3.0;PU01868T
gid://shopify/ProductVariant/46356188561703;PU01873T;P;2900.0;;;;;;gid://shopify/Product/8577927676199;Pulseira JV MAN II De Prata Com Ouro Branco;8.0;2.0;3.0;PU01873T
gid://shopify/ProductVariant/46356210614567;PU01855T;P;1590.0;;;;;;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro;31.0;4.0;2.0;PU01855T
gid://shopify/ProductVariant/46356211204391;PU01858T;P;1590.0;;;;;;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco;29.0;4.0;2.0;PU01858T
gid://shopify/ProductVariant/46356289356071;PU01900T;P;1590.0;;;;;;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;26.0;4.0;1.0;PU01900T
gid://shopify/ProductVariant/46356295876903;PU01904T;P;1590.0;;;;;;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22.0;4.0;1.0;PU01904T
gid://shopify/ProductVariant/46356299809063;PU01885T;P;2700.0;;;;;;gid://shopify/Product/8577943175463;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;24.0;4.0;2.0;PU01885T
gid://shopify/ProductVariant/46356303970599;PU01890T;GG;2700.0;;;;;;gid://shopify/Product/8577943830823;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;34.0;4.0;1.0;PU01890T
gid://shopify/ProductVariant/46356305084711;PU01892T;P;2900.0;;;;;;gid://shopify/Product/8577943961895;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;7.0;1.0;2.0;PU01892T
gid://shopify/ProductVariant/46356306788647;PU01893T;P;2900.0;;;;;;gid://shopify/Product/8577944191271;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;5.0;1.0;2.0;PU01893T
gid://shopify/ProductVariant/46356311638311;PU01909T;M;6500.0;;;;;;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20.0;4.0;1.0;PU01909T
gid://shopify/ProductVariant/46356739948839;BR06212T;Default Title;1600.0;;;;;;gid://shopify/Product/8577997570343;Brinco Mini Argola Rock | Prata com Ouro Amarelo 18K;8.0;1.0;5.0;BR06212T
gid://shopify/ProductVariant/46356741456167;BR06209T;Default Title;2100.0;;;;;;gid://shopify/Product/8577997734183;Brinco Earhook Rock | Prata com Ouro Amarelo 18K;17.0;1.0;5.0;BR06209T
gid://shopify/ProductVariant/46356780319015;BR06207T;Default Title;3200.0;;;;;;gid://shopify/Product/8578001436967;Brinco Dois Elos Rock  | Prata com Ouro Amarelo 18K;9.0;1.0;5.0;BR06207T
gid://shopify/ProductVariant/46356781859111;CL04525;Default Title;8900.0;;;;;;gid://shopify/Product/8578001633575;Colar Chain Rock| Prata com Ouro Amarelo 18K;8.0;1.0;4.0;CL04525
gid://shopify/ProductVariant/46356783464743;PI01383;Default Title;1100.0;;;;;;gid://shopify/Product/8578001797415;Piercing Rock | Prata Com Ouro Amarelo 18K;10.0;1.0;4.0;PI01383
gid://shopify/ProductVariant/46356784415015;PI01387;P;700.0;;;;;;gid://shopify/Product/8578001961255;Pingente Rock Retangular - P | Prata com Ouro Amarelo 18K e Quartzo;0.0;1.0;3.0;PI01387
gid://shopify/ProductVariant/46356785791271;PI01388;G;1300.0;;;;;;gid://shopify/Product/8578002092327;Pingente Rock Retangular - G | Prata com Ouro Amarelo 18K e Quartzo;1.0;1.0;3.0;PI01388
gid://shopify/ProductVariant/46356787200295;PI01389;P;650.0;;;;;;gid://shopify/Product/8578002256167;Pingente Rock Gota Pequeno - P | Prata com Ouro Amarelo 18K e Quartzo;2.0;1.0;3.0;PI01389
gid://shopify/ProductVariant/46356787626279;PI01390;G;1050.0;;;;;;gid://shopify/Product/8578002387239;Pingente Rock Gota - G | Prata com Ouro Amarelo 18K e Quartzo;7.0;1.0;3.0;PI01390
gid://shopify/ProductVariant/46356788019495;PI01391;P;700.0;;;;;;gid://shopify/Product/8578002485543;Pingente Rock Retangular - P | Prata com Ouro Amarelo 18K e Quartzo;1.0;1.0;3.0;PI01391
gid://shopify/ProductVariant/46356788117799;PI01392;P;700.0;;;;;;gid://shopify/Product/8578002583847;Pingente Rock Retangular - P | Prata com Ouro Amarelo 18K e Ametista;2.0;1.0;3.0;PI01392
gid://shopify/ProductVariant/46356788871463;PI01393;G;1300.0;;;;;;gid://shopify/Product/8578002682151;Pingente Rock Retangular - G | Prata com Ouro Amarelo 18K e Quartzo;1.0;1.0;3.0;PI01393
gid://shopify/ProductVariant/46356789297447;PI01394;G;1300.0;;;;;;gid://shopify/Product/8578002780455;Pingente Rock Retangular - G | Prata com Ouro Amarelo 18K e Ametista;2.0;1.0;3.0;PI01394
gid://shopify/ProductVariant/46356790083879;PI01395;P;650.0;;;;;;gid://shopify/Product/8578002878759;Pingente Rock Gota - P | Prata com Ouro Amarelo 18K e Quartzo;2.0;1.0;3.0;PI01395
gid://shopify/ProductVariant/46356791263527;PI01396;P;650.0;;;;;;gid://shopify/Product/8578003042599;Pingente Rock Gota - P | Prata com Ouro Amarelo 18K E Ametista;0.0;1.0;3.0;PI01396
gid://shopify/ProductVariant/46356792869159;PI01397;G;1050.0;;;;;;gid://shopify/Product/8578003173671;Pingente Rock Gota - G | Prata com Ouro Amarelo 18K e Quartzo;6.0;1.0;3.0;PI01397
gid://shopify/ProductVariant/46356794474791;PI01398;G;1050.0;;;;;;gid://shopify/Product/8578003304743;Pingente Rock Gota - G | Prata com Ouro Amarelo 18K e Ametista;5.0;1.0;3.0;PI01398
gid://shopify/ProductVariant/46356795621671;PI01460;P;700.0;;;;;;gid://shopify/Product/8578003501351;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo - P;0.0;1.0;0.0;PI01460
gid://shopify/ProductVariant/46356797718823;PI01461;P;700.0;;;;;;gid://shopify/Product/8578003730727;Pingente Rock Chain De Prata Com Ouro Amarelo E Ametista - P;3.0;1.0;0.0;PI01461
gid://shopify/ProductVariant/46356799652135;PI01462;P;650.0;;;;;;gid://shopify/Product/8578004189479;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo - P;2.0;1.0;0.0;PI01462
gid://shopify/ProductVariant/46356800930087;PI01463;Default Title;2900.0;;;;;;gid://shopify/Product/8578004353319;Pingente Rock Gota Maxi | Prata com Ouro Amarelo 18K e Quartzo;0.0;1.0;3.0;PI01463
gid://shopify/ProductVariant/46356802502951;PI01466;Default Title;2900.0;;;;;;gid://shopify/Product/8578004549927;Pingente Rock Gota Maxi | Prata com Ouro Amarelo 18K e Quartzo;0.0;1.0;2.0;PI01466
gid://shopify/ProductVariant/46356803649831;PI01467;Default Title;2900.0;;;;;;gid://shopify/Product/8578004975911;Pingente Rock Retangular Maxi | Prata com Ouro Amarelo 18K e Quartzo;4.0;1.0;2.0;PI01467
gid://shopify/ProductVariant/46356804993319;PI01380;Default Title;450.0;;;;;;gid://shopify/Product/8578005106983;Clip Rock | Prata Com Ouro Amarelo 18K;11.0;1.0;4.0;PI01380
gid://shopify/ProductVariant/46356807024935;PU02014T;P;2800.0;;;;;;gid://shopify/Product/8578005369127;Pulseira Rock Chain | Prata com Ouro Amarelo 18K;26.0;3.0;5.0;PU02014T
gid://shopify/ProductVariant/46356811415847;PU02067T;P;2800.0;;;;;;gid://shopify/Product/8578005827879;Pulseira Rock Chain - P | Prata com Ródio Negro;24.0;3.0;3.0;PU02067T
gid://shopify/ProductVariant/46356815282471;PU02007T;P;5100.0;;;;;;gid://shopify/Product/8578006384935;Pulseira Chain Rock | Prata com Ouro Amarelo 18K;22.0;3.0;4.0;PU02007T
gid://shopify/ProductVariant/46356876001575;PI01464;Default Title;2900.0;;;;;;gid://shopify/Product/8578012283175;Pingente Rock Retangular Maxi | Prata com Ouro Amarelo 18K e Quartzo Negro;0.0;1.0;2.0;PI01464
gid://shopify/ProductVariant/46356878721319;AB01009;Default Title;1100.0;;;;;;gid://shopify/Product/8578012905767;ABOTOADURA JV MAN | PRATA COM RÓDIO NEGRO;5.0;1.0;2.0;AB01009
gid://shopify/ProductVariant/46356879868199;AB01010;Default Title;8500.0;;;;;;gid://shopify/Product/8578013069607;ABOTOADURA JV MAN | PRATA COM RÓDIO NEGRO;1.0;1.0;1.0;AB01010
gid://shopify/ProductVariant/46356881801511;AB01011;Default Title;1100.0;;;;;;gid://shopify/Product/8578013233447;ABOTUADURA JV MAN | PRATA COM OURO BRANCO 18K;5.0;1.0;2.0;AB01011
gid://shopify/ProductVariant/46356883669287;CL01134;P;8400.0;;;;;;gid://shopify/Product/8578013364519;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - P;9.0;1.0;2.0;CL01134
gid://shopify/ProductVariant/46356885307687;CL01133;P;8400.0;;;;;;gid://shopify/Product/8578013528359;Colar JV MAN De Ouro Branco 18K E Diamante Negro - P;5.0;1.0;3.0;CL01133
gid://shopify/ProductVariant/46356887142695;CL01116;Default Title;4100.0;;;;;;gid://shopify/Product/8578013757735;Colar JV MAN De Prata Com Ródio Negro E Diamante Negro;9.0;1.0;3.0;CL01116
gid://shopify/ProductVariant/46357419032871;CO0939R;F;1900.0;;;;;;gid://shopify/Product/8578164850983;Pingente Letra De Ouro Rosa 18K E Diamante;28.0;8.0;0.0;CO0939R
gid://shopify/ProductVariant/46357420278055;CO0935A;B;2100.0;;;;;;gid://shopify/Product/8578165080359;Pingente Letra De Ouro Amarelo 18K E Diamante;62.0;8.0;0.0;CO0935A
gid://shopify/ProductVariant/46357420736807;CO0934B;A;1900.0;;;;;;gid://shopify/Product/8578165244199;Pingente Letra De Ouro Branco 18K E Diamante;141.0;23.0;0.0;CO0934B
gid://shopify/ProductVariant/46358265463079;PI01428;A;1700.0;;;;;;gid://shopify/Product/8578290483495;Pingente Letra Rock Chain | Prata Com Ouro Amarelo e Diamantes;156.0;26.0;29.0;PI01428
gid://shopify/ProductVariant/46358387949863;PI01149;A;1000.0;;;;;;gid://shopify/Product/8578318860583;Pingente Pop De Prata Com Ouro Amarelo - M;223.0;26.0;0.0;PI01149
gid://shopify/ProductVariant/46358389227815;PI01098;A;1000.0;;;;;;gid://shopify/Product/8578319089959;Pingente para Brinco Pop de Prata com Ouro Amarelo - M;419.0;26.0;28.0;PI01098
gid://shopify/ProductVariant/46358393225511;PI01072;A;1200.0;;;;;;gid://shopify/Product/8578319286567;Pingente Pop De Prata Com Ouro Amarelo - G;294.0;26.0;28.0;PI01072
gid://shopify/ProductVariant/46358729228583;CL04548;P;6700.0;;;;;;gid://shopify/Product/8578411102503;Colar Black Leopardo | Prata com Ródio Negro;10.0;3.0;2.0;CL04548
gid://shopify/ProductVariant/46358730375463;PU02039T;PP;3500.0;;;;;;gid://shopify/Product/8578411659559;Pulseira Black Leopardo | Prata com Ródio Negro;8.0;3.0;3.0;PU02039T
gid://shopify/ProductVariant/46358753411367;PU02080T;P;2800.0;;;;;;gid://shopify/Product/8578425356583;Pulseira Mare | Prata com Ouro Amarelo 18K;25.0;3.0;4.0;PU02080T
gid://shopify/ProductVariant/46358760849703;PU02077T;P;4900.0;;;;;;gid://shopify/Product/8578429944103;Pulseira Mare Maxi | Prata com Ouro Amarelo 18K;22.0;3.0;4.0;PU02077T
gid://shopify/ProductVariant/46358771466535;PU01729T;P;3900.0;;;;;;gid://shopify/Product/8578434957607;Pulseira Riviera De Prata Com Ouro Amarelo;16.0;3.0;2.0;PU01729T
gid://shopify/ProductVariant/46358773203239;PU01735T;P;2150.0;;;;;;gid://shopify/Product/8578435481895;Pulseira Riviera De Prata Com Ouro Amarelo;27.0;3.0;2.0;PU01735T
gid://shopify/ProductVariant/46358778642727;PU01937T;P;2200.0;;;;;;gid://shopify/Product/8578438136103;Pulseira Pop Chain De Prata Com Ouro Amarelo;10.0;2.0;3.0;PU01937T
gid://shopify/ProductVariant/46358779953447;PU01938T;P;1950.0;;;;;;gid://shopify/Product/8578438824231;Pulseira Pop Chain De Prata Com Ródio Negro;6.0;2.0;3.0;PU01938T
gid://shopify/ProductVariant/46358793257255;CL04478;P;6700.0;;;;;;gid://shopify/Product/8578445705511;Colar Leopardo De Prata Com Ouro Amarelo;24.0;4.0;6.0;CL04478
gid://shopify/ProductVariant/46358793847079;PU01965T;P;3500.0;;;;;;gid://shopify/Product/8578446229799;Pulseira Leopardo De Prata Com Ouro Amarelo;59.0;4.0;5.0;PU01965T
gid://shopify/ProductVariant/46358796632359;PU01714T;P;27000.0;;;;;;gid://shopify/Product/8578447868199;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;10.0;2.0;2.0;PU01714T
gid://shopify/ProductVariant/46358797156647;PU01716T;P;18000.0;;;;;;gid://shopify/Product/8578448359719;Pulseira Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro;10.0;2.0;2.0;PU01716T
gid://shopify/ProductVariant/46358798074151;PU01712T;P;32000.0;;;;;;gid://shopify/Product/8578448916775;Pulseira Voyeur De Ouro Branco 18K E Diamante;15.0;3.0;2.0;PU01712T
gid://shopify/ProductVariant/46390856548647;PI01071;Default Title;580.0;;;;;;gid://shopify/Product/8582010962215;Pingente Pop De Prata Com Ouro Amarelo;24.0;1.0;2.0;PI01071
gid://shopify/ProductVariant/46390856712487;PI01125;G;980.0;;;;;;gid://shopify/Product/8582011060519;Pingente Pop Beijo - G | Prata com Ouro Amarelo 18K;2.0;1.0;3.0;PI01125
gid://shopify/ProductVariant/46390856843559;PI01127;G;980.0;;;;;;gid://shopify/Product/8582011158823;Pingente Pop Sorriso - G | Prata com Ouro Amarelo 18K;3.0;1.0;3.0;PI01127
gid://shopify/ProductVariant/46390856909095;PI01128;G;1080.0;;;;;;gid://shopify/Product/8582011224359;Pingente Pop - G | Prata com Ouro Amarelo 18K;6.0;1.0;2.0;PI01128
gid://shopify/ProductVariant/46390856941863;PI01132;P;650.0;;;;;;gid://shopify/Product/8582011257127;Pingente Pop óculos - P | Prata Com Ouro Amarelo 18K;5.0;1.0;3.0;PI01132
