id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355415236903;CO0993;Default Title;6500.0;4200.0;8;gid://shopify/Product/8577738801447;Colar Tlj De Ouro Rosa 18K E Diamante;8.0;1.0;2;CO0993
gid://shopify/ProductVariant/46355437158695;BR05031T;Default Title;3300.0;3300.0;7;gid://shopify/Product/8577746141479;Brinco Riviera De Prata Com Ouro Amarelo;7.0;1.0;4;BR05031T
gid://shopify/ProductVariant/46355437289767;BR05033T;Default Title;2900.0;2900.0;6;gid://shopify/Product/8577746272551;Brinco Riviera De Prata Com Ouro Amarelo;6.0;1.0;4;BR05033T
gid://shopify/ProductVariant/46355452363047;BR04913T;Default Title;56500.0;39000.0;6;gid://shopify/Product/8577751941415;Brinco Ear Cuff Voyeur | Ouro Branco 18K E Diamantes;6.0;1.0;4;BR04913T
gid://shopify/ProductVariant/46355473727783;BR03065T;Default Title;13900.0;10400.0;6;gid://shopify/Product/8577761902887;Brinco Ear Cuff Universo | Ouro Branco 18K Com Ródio Negro E Safiras;6.0;1.0;3;BR03065T
gid://shopify/ProductVariant/46355477594407;BR03150T;Default Title;35900.0;26000.0;6;gid://shopify/Product/8577762427175;Brinco Ear Cuff Universo | Ouro Branco 18K Com Ródio Negro E Diamantes;6.0;1.0;3;BR03150T
gid://shopify/ProductVariant/46355478184231;BR04906T;Default Title;42900.0;33000.0;6;gid://shopify/Product/8577763016999;Brinco Ear Cuff Universo | Ouro Branco 18K E Diamantes;6.0;1.0;3;BR04906T
gid://shopify/ProductVariant/46355489784103;BR05598T;Default Title;1250.0;1250.0;3;gid://shopify/Product/8577767112999;Brinco White Chain - Unitário | Prata Com Ouro Branco 18k;3.0;1.0;3;BR05598T
gid://shopify/ProductVariant/46355494895911;BR06068T;P;8500.0;7200.0;6;gid://shopify/Product/8577769308455;Brinco We Love Sapphire De Ouro Branco 18K Com Ródio Negro E Safira - P;6.0;1.0;4;BR06068T
gid://shopify/ProductVariant/46355505545511;BR06061T;P;12900.0;9500.0;6;gid://shopify/Product/8577771208999;Brinco We Love Sapphire De Ouro Rosa 18K E Diamante - P;6.0;1.0;4;BR06061T
gid://shopify/ProductVariant/46355507872039;BR05983T;G;2400.0;2400.0;10;gid://shopify/Product/8577772454183;Brinco Dois Elos Pop Chain - G | Prata Com Ouro Amarelo 18K;10.0;1.0;3;BR05983T
